"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0097345","mitochondrial outer membrane permeabilization",29,0.360942280601977,1.03556300713046,0.400894187779434,0.400894187779434,0.625478388530767,4172,"tags=34%, list=27%, signal=25%","170770/103172/11740/14629/12122/64113/52538/58801/22334/73689"
"GO:0043276","anoikis",30,0.362738507739635,1.04309647671815,0.400900900900901,0.400900900900901,0.625478388530767,2829,"tags=30%, list=18%, signal=25%","13555/27273/18432/80797/18212/20583/12048/18128/21781"
"GO:0008585","female gonad development",90,0.296786080514635,1.03372104775075,0.401041666666667,0.401041666666667,0.625478388530767,2389,"tags=22%, list=15%, signal=19%","16590/18787/14087/22339/14313/18595/22762/16323/11606/30953/17390/268903/93757/12841/11622/381677/109689/17300/13874/12608"
"GO:0044773","mitotic DNA damage checkpoint",58,0.321336073828438,1.03739826050303,0.401122019635344,0.401122019635344,0.625478388530767,1108,"tags=12%, list=7%, signal=11%","77011/71007/12534/20677/269582/12443/268465"
"GO:0010894","negative regulation of steroid biosynthetic process",20,-0.348756604284925,-1.03987318280452,0.401162790697674,0.401162790697674,0.625478388530767,1516,"tags=25%, list=10%, signal=23%","218461/22417/14170/231070/50781"
"GO:0050982","detection of mechanical stimulus",43,0.33626143650007,1.03623944864446,0.401398601398601,0.401398601398601,0.625651693843914,3144,"tags=33%, list=20%, signal=26%","16590/15558/13409/21926/215210/16485/228432/20720/20315/234839/110789/11418/21898/16000"
"GO:0010810","regulation of cell-substrate adhesion",199,0.269495905589047,1.03422334406065,0.401880141010576,0.401880141010576,0.626207785205126,1929,"tags=14%, list=12%, signal=12%","140474/12977/76509/245555/11687/18787/20745/14115/13406/29873/22339/12261/114249/18591/12571/18003/244667/17127/12927/20300/17242/18606/14726/17926/18552/277360/14114"
"GO:0034427","nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'",11,0.454984871994042,1.0631921286673,0.402640264026403,0.402640264026403,0.627197484033417,5403,"tags=64%, list=35%, signal=42%","72544/227715/208718/66362/27998/66446/69639"
"GO:0002087","regulation of respiratory gaseous exchange by nervous system process",10,0.465303554875374,1.06478201522026,0.403010033444816,0.403010033444816,0.627294255396082,1881,"tags=30%, list=12%, signal=26%","98660/192167/11539"
"GO:1901978","positive regulation of cell cycle checkpoint",10,0.465319170265999,1.06481774885463,0.403010033444816,0.403010033444816,0.627294255396082,955,"tags=20%, list=6%, signal=19%","67052/56150"
"GO:0002483","antigen processing and presentation of endogenous peptide antigen",26,0.36088197952158,1.02683211260686,0.403202328966521,0.403202328966521,0.627294255396082,5628,"tags=58%, list=36%, signal=37%","14997/15216/110557/14972/15018/80898/21355/100529082/15015/15006/630294/667977/12010/15040/14964"
"GO:0019885","antigen processing and presentation of endogenous peptide antigen via MHC class I",26,0.36088197952158,1.02683211260686,0.403202328966521,0.403202328966521,0.627294255396082,5628,"tags=58%, list=36%, signal=37%","14997/15216/110557/14972/15018/80898/21355/100529082/15015/15006/630294/667977/12010/15040/14964"
"GO:0006897","endocytosis",454,0.251165766297932,1.03007762926837,0.403765690376569,0.403765690376569,0.627976061101392,2198,"tags=14%, list=14%, signal=12%","16071/12266/171284/228543/11687/18787/15559/70417/100123473/74342/18829/56807/94176/53420/22339/68891/18102/12475/192199/11555/17533/171283/21367/320253/50877/78771/74015/11535/16803/16854/16975/30955/105855/16401/16154/93835/240055/71982/70785/13429/15216/20661/54377/22041/18784/12945/20963/16414/98878/17975/192167/22350/54525/56089/67602/14734/269994/109676/11947/20215/20339/22042/109689"
"GO:0008361","regulation of cell size",181,-0.225656552297488,-1.01235178139193,0.403973509933775,0.403973509933775,0.628104642067514,2434,"tags=21%, list=16%, signal=18%","56717/56637/319740/11858/16202/20496/76499/18186/380711/22368/20360/11518/22418/26456/56177/20358/17755/12064/239667/29869/382253/107723/12421/71751/12934/211323/16971/11855/16531/244058/20350/17762/97998/20351/20349/20357/19092/11941"
"GO:0090288","negative regulation of cellular response to growth factor stimulus",86,0.299037227781461,1.03965147773315,0.404172099087353,0.404172099087353,0.628192609756632,2951,"tags=24%, list=19%, signal=20%","20319/17131/20482/18121/83554/17130/26427/260299/11606/16840/24064/20563/13179/100952/73230/380664/23893/18128/69121/78558/18053"
"GO:0046685","response to arsenic-containing substance",23,0.376834306181601,1.04281261086395,0.404444444444444,0.404444444444444,0.628192609756632,4962,"tags=48%, list=32%, signal=33%","15368/105675/14873/14629/19822/19653/14815/230738/231207/15499/17025"
"GO:0002716","negative regulation of natural killer cell mediated immunity",12,0.446938340072182,1.06593009852046,0.40453074433657,0.40453074433657,0.628192609756632,49,"tags=8%, list=0%, signal=8%","26365"
"GO:0045953","negative regulation of natural killer cell mediated cytotoxicity",12,0.446938340072182,1.06593009852046,0.40453074433657,0.40453074433657,0.628192609756632,49,"tags=8%, list=0%, signal=8%","26365"
"GO:0031340","positive regulation of vesicle fusion",13,-0.387361447091069,-1.04284797129626,0.404761904761905,0.404761904761905,0.628357159524236,2477,"tags=54%, list=16%, signal=45%","69017/20979/20981/18783/16952/12306/20980"
"GO:0045333","cellular respiration",146,0.278739385573658,1.03426597274795,0.405236907730673,0.405236907730673,0.62890003452132,4363,"tags=37%, list=28%, signal=27%","12534/268697/18432/239017/20656/72170/20512/269951/108037/93757/66445/12122/12858/20917/68202/22272/66925/11564/14194/66414/66152/12867/12859/17448/66694/68015/12861/66043/407785/13603/12857/11429/68375/67264/12850/68263/17995/67530/230075/68197/52637/15929/66218/15251/17993/17449/22273/56412/67273/70673/71701/13063/56451/14555"
"GO:0046058","cAMP metabolic process",11,0.453068724904719,1.05871454572304,0.405940594059406,0.405940594059406,0.629693442996001,407,"tags=18%, list=3%, signal=18%","432530/11513"
"GO:0046321","positive regulation of fatty acid oxidation",18,-0.349272286482173,-1.02702233866779,0.406162464985994,0.406162464985994,0.629693442996001,3293,"tags=39%, list=21%, signal=31%","11666/384783/19013/19016/56690/16367/19017"
"GO:0035457","cellular response to interferon-alpha",12,-0.395966990609068,-1.03684977504725,0.40625,0.40625,0.629693442996001,4724,"tags=67%, list=30%, signal=46%","20845/17869/211948/15959/15975/14456/20822/15957"
"GO:1901096","regulation of autophagosome maturation",12,-0.395697132517396,-1.03614314467582,0.40625,0.40625,0.629693442996001,2122,"tags=42%, list=14%, signal=36%","17281/15944/237782/54396/100502698"
"GO:0030500","regulation of bone mineralization",67,0.312050375398978,1.04208969329361,0.40650406504065,0.40650406504065,0.629892716112452,3569,"tags=31%, list=23%, signal=24%","11555/231633/74442/16591/71458/17313/73121/13115/14119/17127/12156/12162/22160/22410/20937/110789/12168/14371/19073/353170/13609"
"GO:0001936","regulation of endothelial cell proliferation",120,0.283821345232454,1.03250306481117,0.406991260923845,0.406991260923845,0.630351422666985,1914,"tags=18%, list=12%, signal=15%","13386/15559/21926/22339/20296/16153/14066/15368/16401/18591/76905/20292/11541/12828/17242/16840/13057/12156/97165/20315/21828"
"GO:0051782","negative regulation of cell division",13,0.435301221743979,1.06508748954289,0.407051282051282,0.407051282051282,0.630351422666985,2495,"tags=31%, list=16%, signal=26%","12316/108961/52679/12144"
"GO:0043628","ncRNA 3'-end processing",38,0.344081401024214,1.03460880738156,0.407246376811594,0.407246376811594,0.630448401456807,4111,"tags=39%, list=26%, signal=29%","14113/245474/68626/72544/77065/227715/20823/66481/28036/52575/15108/66362/67276/214627/27998"
"GO:0006809","nitric oxide biosynthetic process",70,0.307263090815797,1.04064902891592,0.407407407407407,0.407407407407407,0.630448401456807,2163,"tags=23%, list=14%, signal=20%","77777/21926/24088/16176/16153/17127/11988/11606/13078/20656/16414/193034/15465/19733/16193/66112"
"GO:0019363","pyridine nucleotide biosynthetic process",11,0.452816446566367,1.05812503086205,0.407590759075908,0.407590759075908,0.630448401456807,2831,"tags=27%, list=18%, signal=22%","74080/269951/15930"
"GO:0048599","oocyte development",42,0.335836581444851,1.0299452117958,0.407616361071932,0.407616361071932,0.630448401456807,1578,"tags=19%, list=10%, signal=17%","268697/12173/16336/69716/230126/70465/67141/20878"
"GO:0033625","positive regulation of integrin activation",10,0.464014521008932,1.06183224175815,0.408026755852843,0.408026755852843,0.630888728445165,2303,"tags=50%, list=15%, signal=43%","14234/56193/18552/69903/234839"
"GO:0045833","negative regulation of lipid metabolic process",85,0.298343630217378,1.03371809066882,0.408672798948752,0.408672798948752,0.63146272657143,2221,"tags=21%, list=14%, signal=18%","26365/21926/12189/16176/80885/26457/18576/30955/18591/13115/11363/12156/15465/66968/11539/76854/20583/228775"
"GO:0006626","protein targeting to mitochondrion",70,0.306759580086982,1.0389437217487,0.408730158730159,0.408730158730159,0.63146272657143,5205,"tags=44%, list=34%, signal=30%","30059/30058/17714/30056/15510/53333/72170/53600/93757/12122/67952/66525/19259/68512/28185/14545/67067/30055/66449/56330/12578/69821/52838/15525/67184/21854/17713/27061/66865/66169/381038"
"GO:0001707","mesoderm formation",47,0.334374896563872,1.04211503813434,0.408831908831909,0.408831908831909,0.63146272657143,3762,"tags=30%, list=24%, signal=23%","20319/18121/17127/14234/16323/12162/17300/12168/22411/12005/216850/14751/226352/50493"
"GO:0045428","regulation of nitric oxide biosynthetic process",60,0.314067877658215,1.02654707594468,0.408901251738526,0.408901251738526,0.63146272657143,1939,"tags=22%, list=12%, signal=19%","77777/21926/24088/16176/16153/17127/11606/20656/16414/193034/15465/19733/16193"
"GO:0035739","CD4-positive, alpha-beta T cell proliferation",10,0.463227863628851,1.06003208652256,0.409698996655518,0.409698996655518,0.631584028144597,49,"tags=10%, list=0%, signal=10%","26365"
"GO:2000561","regulation of CD4-positive, alpha-beta T cell proliferation",10,0.463227863628851,1.06003208652256,0.409698996655518,0.409698996655518,0.631584028144597,49,"tags=10%, list=0%, signal=10%","26365"
"GO:0006828","manganese ion transport",15,0.417726076850645,1.04414834926265,0.409967845659164,0.409967845659164,0.631584028144597,2523,"tags=27%, list=16%, signal=22%","28240/18173/15465/18174"
"GO:0021756","striatum development",15,0.417647261338459,1.04395134196168,0.409967845659164,0.409967845659164,0.631584028144597,1395,"tags=27%, list=9%, signal=24%","56847/58208/16323/67263"
"GO:0033194","response to hydroperoxide",15,0.416692640695679,1.04156517163723,0.409967845659164,0.409967845659164,0.631584028144597,841,"tags=13%, list=5%, signal=13%","28240/56615"
"GO:0045661","regulation of myoblast differentiation",47,-0.282577762924195,-1.03003024348598,0.41,0.41,0.631584028144597,2262,"tags=28%, list=15%, signal=24%","13198/68190/16202/26416/17260/56404/193385/18708/17329/57810/18795/56642/57266"
"GO:0001893","maternal placenta development",28,0.359522728095598,1.02719874465993,0.410029498525074,0.410029498525074,0.631584028144597,1057,"tags=14%, list=7%, signal=13%","16878/12142/69852/12550"
"GO:0032060","bleb assembly",13,-0.384775774621248,-1.03588686737165,0.41005291005291,0.41005291005291,0.631584028144597,785,"tags=23%, list=5%, signal=22%","13730/13731/13732"
"GO:2000772","regulation of cellular senescence",41,0.338894790268566,1.03521953665429,0.410112359550562,0.410112359550562,0.631584028144597,4210,"tags=37%, list=27%, signal=27%","15364/12571/67141/66143/66409/22160/19650/22608/20937/22059/20620/11847/12578/71701/12053"
"GO:0051149","positive regulation of muscle cell differentiation",56,0.323656372537738,1.03721686732076,0.41029207232267,0.41029207232267,0.631666968303033,2048,"tags=16%, list=13%, signal=14%","16590/13614/244723/22402/214384/20656/74490/76854/276770"
"GO:1902893","regulation of pri-miRNA transcription by RNA polymerase II",52,0.327551505615083,1.03719046912227,0.410764872521246,0.410764872521246,0.631986400419476,1647,"tags=17%, list=11%, signal=16%","21926/23871/16153/17130/18591/17127/30877/12156/14465"
"GO:0072521","purine-containing compound metabolic process",319,0.256446024747,1.02728946023724,0.410810810810811,0.410810810810811,0.631986400419476,3851,"tags=28%, list=25%, signal=21%","15558/11636/73707/74747/432530/26897/56520/11513/171282/18102/18585/217698/171210/226265/27273/207728/231327/11541/11639/227659/23917/11565/11821/19384/11951/330450/13806/433182/99586/18618/66198/18103/108037/102954/68738/15277/171281/11947/14635/228033/74205/11534/12499/16418/23972/28080/54403/70025/20917/67126/18648/56012/14433/12048/11946/238871/11564/110446/58242/56312/11958/15360/18160/14450/11637/216963/58805/16000/18641/14198/11717/269614/66043/52538/269378/17319/20848/18655/14751/99982/68263/11545/72141/54200/328099/228859/13808/68197/224794"
"GO:0042733","embryonic digit morphogenesis",61,-0.262831310348057,-1.01116873180786,0.410909090909091,0.410909090909091,0.631986400419476,3633,"tags=38%, list=23%, signal=29%","216560/56873/230857/14634/74019/81896/14633/12166/380614/226844/252973/27078/73692/22418/234740/66910/19335/12125/14451/65964/70300/235320/23967"
"GO:0072077","renal vesicle morphogenesis",12,0.445642839585285,1.06284038157783,0.411003236245955,0.411003236245955,0.631986400419476,1345,"tags=17%, list=9%, signal=15%","16878/14573"
"GO:0046466","membrane lipid catabolic process",29,0.358555247458979,1.02871447939478,0.411326378539493,0.411326378539493,0.632289569719128,1543,"tags=14%, list=10%, signal=12%","100340/50877/13078/18606"
"GO:0090314","positive regulation of protein targeting to membrane",25,-0.331220271895657,-1.03773567208965,0.412140575079872,0.412140575079872,0.632444971886671,3129,"tags=28%, list=20%, signal=22%","16413/15461/77574/68617/17913/12297/80982"
"GO:0017015","regulation of transforming growth factor beta receptor signaling pathway",105,0.289091437570337,1.03112705570153,0.412213740458015,0.412213740458015,0.632444971886671,3806,"tags=29%, list=25%, signal=22%","65112/386655/17131/20482/17130/114249/76905/16948/14119/17127/246154/214384/24064/114715/14718/58250/100952/380664/244152/20901/78558/93836/22059/18550/12005/241639/56213/170441/21825/22433"
"GO:0090382","phagosome maturation",24,0.365164603357914,1.02326788449252,0.412280701754386,0.412280701754386,0.632444971886671,2125,"tags=25%, list=14%, signal=22%","17921/18784/12721/54525/22249/27060"
"GO:0008340","determination of adult lifespan",27,0.359603315637553,1.02710547524568,0.412371134020619,0.412371134020619,0.632444971886671,3560,"tags=26%, list=23%, signal=20%","170770/623474/19366/12628/20937/22059/12850"
"GO:0006878","cellular copper ion homeostasis",14,0.423742046003859,1.04894686603978,0.412420382165605,0.412420382165605,0.632444971886671,1432,"tags=14%, list=9%, signal=13%","11979/26434"
"GO:0061430","bone trabecula morphogenesis",14,0.423828021013751,1.04915969178609,0.412420382165605,0.412420382165605,0.632444971886671,2654,"tags=50%, list=17%, signal=41%","22339/17702/14119/17390/20354/22410/12842"
"GO:0060048","cardiac muscle contraction",102,0.288979145226183,1.02874893937871,0.41243654822335,0.41243654822335,0.632444971886671,2111,"tags=22%, list=14%, signal=19%","67451/66240/20271/14219/17131/18821/11549/216033/57814/58226/57442/333654/98660/13506/14168/11931/399548/12296/330953/11539/109676/57785"
"GO:0035458","cellular response to interferon-beta",40,0.338943025269453,1.03059472468611,0.412517780938834,0.412517780938834,0.632444971886671,3522,"tags=42%, list=23%, signal=33%","16365/15951/225594/620913/15953/100040462/381308/22213/240328/432555/26388/226695/64704/55932/100702/216150/21822"
"GO:0009411","response to UV",140,0.279006812235565,1.03407215538777,0.41256157635468,0.41256157635468,0.632444971886671,4077,"tags=28%, list=26%, signal=21%","68026/20877/52033/17395/12954/71007/21857/12649/12443/57741/17390/26419/76843/13665/71991/18148/80905/68142/12369/13871/66647/67738/12530/18753/22059/19941/13603/20174/66131/99982/11545/69807/319955/56210/15312/12057/13870/58801/230484"
"GO:1901380","negative regulation of potassium ion transmembrane transport",23,-0.340845088758256,-1.03040618335701,0.412844036697248,0.412844036697248,0.632684730244267,1730,"tags=22%, list=11%, signal=19%","58799/12389/328424/12373/11472"
"GO:0046688","response to copper ion",20,0.388838330031865,1.0390992985556,0.413373860182371,0.413373860182371,0.633303311274836,5036,"tags=55%, list=32%, signal=37%","11979/13115/16175/76507/20657/12870/17750/11977/17748/15499/11826"
"GO:0048545","response to steroid hormone",181,0.268776615020099,1.02717746270353,0.413631022326674,0.413631022326674,0.633487664272173,3730,"tags=28%, list=24%, signal=21%","15364/18491/94180/21926/74747/12189/16181/12038/16153/16365/11670/11522/15375/16948/98660/18534/14573/11839/83383/20276/18212/97165/12162/20278/16193/13684/12193/76854/170639/21808/12953/18673/20277/51810/12034/54608/69726/77889/16000/56198/67606/22601/224902/13123/14714/12317/18626/11545/14228/70790"
"GO:0043525","positive regulation of neuron apoptotic process",73,0.30704936480869,1.03560898343794,0.413746630727763,0.413746630727763,0.633487664272173,566,"tags=7%, list=4%, signal=7%","22177/170770/17970/21926/16176"
"GO:0045906","negative regulation of vasoconstriction",12,0.444814881675904,1.06086573501747,0.414239482200647,0.414239482200647,0.633843599960861,3971,"tags=58%, list=26%, signal=43%","11535/240672/17390/11622/12168/68813/15251"
"GO:0060413","atrial septum morphogenesis",12,0.445190806919766,1.06176230171649,0.414239482200647,0.414239482200647,0.633843599960861,5130,"tags=75%, list=33%, signal=50%","20677/21808/107823/12168/21388/16007/11477/22761/15214"
"GO:0060113","inner ear receptor cell differentiation",61,-0.26154845881148,-1.00623332529324,0.414545454545455,0.414545454545455,0.633843599960861,2597,"tags=18%, list=17%, signal=15%","17920/102502/239250/193385/15208/224796/100503041/110253/16531/329628/11941"
"GO:0035137","hindlimb morphogenesis",34,-0.304832520309884,-1.03317829139321,0.414556962025316,0.414556962025316,0.633843599960861,2281,"tags=26%, list=15%, signal=23%","19411/22061/14260/21419/19206/235320/23967/15438/218772"
"GO:0010563","negative regulation of phosphorus metabolic process",448,0.249772412858833,1.02179000718236,0.414736842105263,0.414736842105263,0.633843599960861,2376,"tags=17%, list=15%, signal=15%","26365/18260/20319/52033/76464/65112/21926/268697/74747/19264/18817/17131/19281/72828/18121/12062/16176/75590/232431/72462/72269/26457/17130/56013/19260/230126/22223/72446/67973/105855/18591/260299/20459/319520/240672/207728/13537/11796/13844/74155/70312/214384/83383/11606/67121/24064/231103/20563/114715/56193/103136/16009/19733/20354/19720/12162/21929/105675/14114/16193/231125/18148/11622/100952/14694/15234/109689/22160/228775/54612/227733/69903/23980/70012/21808"
"GO:0045936","negative regulation of phosphate metabolic process",448,0.249772412858833,1.02179000718236,0.414736842105263,0.414736842105263,0.633843599960861,2376,"tags=17%, list=15%, signal=15%","26365/18260/20319/52033/76464/65112/21926/268697/74747/19264/18817/17131/19281/72828/18121/12062/16176/75590/232431/72462/72269/26457/17130/56013/19260/230126/22223/72446/67973/105855/18591/260299/20459/319520/240672/207728/13537/11796/13844/74155/70312/214384/83383/11606/67121/24064/231103/20563/114715/56193/103136/16009/19733/20354/19720/12162/21929/105675/14114/16193/231125/18148/11622/100952/14694/15234/109689/22160/228775/54612/227733/69903/23980/70012/21808"
"GO:0010742","macrophage derived foam cell differentiation",20,0.388631811610887,1.03854741585833,0.414893617021277,0.414893617021277,0.633890175745397,2827,"tags=25%, list=18%, signal=20%","12977/18784/237625/18755/11307"
"GO:0070071","proton-transporting two-sector ATPase complex assembly",13,0.432995220639628,1.05944520598284,0.415064102564103,0.415064102564103,0.633957664421835,6201,"tags=69%, list=40%, signal=42%","69668/66117/66043/68876/99237/230649/67048/246782/66241"
"GO:1905477","positive regulation of protein localization to membrane",98,0.292548074983371,1.03111913207361,0.415483870967742,0.415483870967742,0.634405744087296,2459,"tags=18%, list=16%, signal=16%","170770/16514/21926/20296/18189/16854/13844/243547/17919/279561/22350/56089/76854/14694/57785/74205/22349/12569"
"GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress",59,0.315251284753845,1.02558884541561,0.415855354659249,0.415855354659249,0.634779847296485,4072,"tags=31%, list=26%, signal=23%","170770/69065/76072/26427/12363/12282/228775/12608/78943/12048/22059/13666/17973/320709/22433/19255/53313/58801"
"GO:0061515","myeloid cell development",67,0.309833652131796,1.03468696395332,0.415989159891599,0.415989159891599,0.634791030504599,2523,"tags=21%, list=16%, signal=18%","16590/22177/620235/24088/15129/17089/21873/15122/21943/14247/110257/230721/13871/18174"
"GO:1903409","reactive oxygen species biosynthetic process",114,0.286458857630529,1.03321419515397,0.416666666666667,0.416666666666667,0.635308430440703,1723,"tags=18%, list=11%, signal=16%","77777/21926/13058/24088/16176/16153/17127/11988/70556/11606/13078/214593/15510/13057/20656/16414/193034/11951/15465/19733"
"GO:0045622","regulation of T-helper cell differentiation",27,0.35825088713094,1.02324264455526,0.416789396170839,0.416789396170839,0.635308430440703,2431,"tags=30%, list=16%, signal=25%","17131/83430/230126/243910/16190/16453/16193/16950"
"GO:0043537","negative regulation of blood vessel endothelial cell migration",31,-0.310897356865952,-1.0281563050714,0.416918429003021,0.416918429003021,0.635308430440703,2014,"tags=19%, list=13%, signal=17%","17260/19016/17286/16600/11482/381290"
"GO:0031103","axon regeneration",46,-0.285170519166239,-1.02333633428192,0.416949152542373,0.416949152542373,0.635308430440703,1646,"tags=41%, list=11%, signal=37%","65079/19242/16476/192176/16779/109880/16001/19280/19268/380684/14226/101490/238505/16971/237847/16600/380713/244058/21923"
"GO:2000134","negative regulation of G1/S transition of mitotic cell cycle",56,-0.271539974145117,-1.0209413836834,0.416961130742049,0.416961130742049,0.635308430440703,3808,"tags=38%, list=25%, signal=28%","11789/69754/52468/67991/12905/12795/18854/12366/227331/19090/12575/15468/237256/104418/269424/76454/233805/19651/235041/16600/216166"
"GO:0055021","regulation of cardiac muscle tissue growth",71,0.304682645596687,1.03446219496428,0.417105263157895,0.417105263157895,0.635335163241544,3442,"tags=28%, list=22%, signal=22%","12534/268697/13614/18121/22402/19662/22762/13869/13052/14465/12818/14180/19664/67655/18128/14173/28185/16000/22601/53817"
"GO:0042832","defense response to protozoan",28,0.357155022116693,1.02043393003433,0.41740412979351,0.41740412979351,0.635597499634472,2153,"tags=25%, list=14%, signal=22%","78317/16153/18173/16190/21939/16193/15900"
"GO:0019934","cGMP-mediated signaling",23,0.371890962672864,1.02913290902635,0.417777777777778,0.417777777777778,0.635973514820313,1542,"tags=22%, list=10%, signal=20%","15559/18585/207728/11541/13618"
"GO:0090630","activation of GTPase activity",93,-0.246728390221551,-1.02174647178842,0.418103448275862,0.418103448275862,0.636276289100032,3439,"tags=33%, list=22%, signal=26%","67016/78816/74206/20469/209478/64930/231532/217201/67046/244668/213649/76795/227800/74694/230972/76281/23805/13835/107746/380711/99326/18205/22418/228850/233204/442801/24001/244654/234094/23790/19419"
"GO:0003416","endochondral bone growth",25,-0.330292848623306,-1.03482999180826,0.4185303514377,0.4185303514377,0.636732890558527,535,"tags=16%, list=3%, signal=15%","13601/16542/218772/21827"
"GO:0051235","maintenance of location",264,0.25927557315439,1.02164221721647,0.419068736141907,0.419068736141907,0.637339974138873,2147,"tags=15%, list=14%, signal=13%","12266/15558/28240/432995/170770/22784/15559/21926/103172/19264/72828/16819/11520/16176/69573/18821/58869/12021/11979/12316/21335/14421/19387/14119/20259/13057/71111/18049/12721/16818/66853/66913/268903/66968/14873/15277/76854/109676/14319/14062"
"GO:0014020","primary neural tube formation",107,0.287076996882921,1.02653373616137,0.419313850063532,0.419313850063532,0.637339974138873,2646,"tags=20%, list=17%, signal=16%","20319/20460/18121/270685/11535/240641/21815/234366/19143/12162/269593/27428/20732/20115/20353/22160/54612/21808/21677/50768/68588"
"GO:0002448","mast cell mediated immunity",33,0.345165440867523,1.01327194238644,0.419354838709677,0.419354838709677,0.637339974138873,1943,"tags=18%, list=13%, signal=16%","16590/15368/11541/16190/20963/237625"
"GO:1903844","regulation of cellular response to transforming growth factor beta stimulus",106,0.287847192862863,1.0261662507897,0.419437340153453,0.419437340153453,0.637339974138873,3806,"tags=28%, list=25%, signal=22%","65112/386655/17131/20482/17130/114249/76905/16948/14119/17127/246154/214384/24064/114715/14718/58250/100952/380664/244152/20901/78558/93836/22059/18550/12005/241639/56213/170441/21825/22433"
"GO:0090077","foam cell differentiation",21,0.381303088739583,1.03030465526722,0.419939577039275,0.419939577039275,0.637542331309134,2827,"tags=24%, list=18%, signal=19%","12977/18784/237625/18755/11307"
"GO:1903169","regulation of calcium ion transmembrane transport",132,0.28069579488832,1.0322820270068,0.419950738916256,0.419950738916256,0.637542331309134,2376,"tags=22%, list=15%, signal=19%","13409/72828/19739/14169/11555/18821/19260/30955/57442/18389/18436/98660/11931/13057/71111/18049/12721/19733/12296/56089/14873/76854/109676/11622/14062/56085/118454/116873/21808"
"GO:0001841","neural tube formation",120,0.282386744138523,1.02728418310567,0.420724094881398,0.420724094881398,0.637542331309134,2646,"tags=19%, list=17%, signal=16%","20319/20460/18121/20677/270685/11535/240641/21815/234366/19143/12162/269593/27428/20732/20115/20353/22160/54612/21808/21677/20666/50768/68588"
"GO:0006163","purine nucleotide metabolic process",300,0.256003877758082,1.01804020174514,0.420765027322404,0.420765027322404,0.637542331309134,3837,"tags=28%, list=25%, signal=21%","15558/11636/73707/74747/432530/26897/56520/11513/171282/18102/18585/217698/171210/226265/27273/207728/231327/11541/11639/227659/23917/11565/11821/19384/11951/330450/13806/433182/66198/18103/102954/68738/15277/171281/11947/14635/228033/74205/11534/12499/16418/23972/28080/54403/70025/20917/67126/18648/56012/14433/12048/11946/238871/11564/110446/58242/56312/11958/15360/18160/14450/11637/216963/58805/16000/18641/14198/11717/269614/66043/52538/17319/20848/18655/14751/68263/11545/72141/54200/328099/228859/13808/68197"
"GO:0061614","pri-miRNA transcription by RNA polymerase II",54,0.323266354631471,1.02981066201328,0.420979020979021,0.420979020979021,0.637542331309134,1647,"tags=17%, list=11%, signal=15%","21926/23871/16153/17130/18591/17127/30877/12156/14465"
"GO:0042308","negative regulation of protein import into nucleus",15,-0.364263209208828,-1.01943517980558,0.421052631578947,0.421052631578947,0.637542331309134,4902,"tags=47%, list=32%, signal=32%","67890/13663/56398/11600/17472/19335/18767"
"GO:1904590","negative regulation of protein import",15,-0.364263209208828,-1.01943517980558,0.421052631578947,0.421052631578947,0.637542331309134,4902,"tags=47%, list=32%, signal=32%","67890/13663/56398/11600/17472/19335/18767"
"GO:0060976","coronary vasculature development",64,0.311462981412184,1.02728559060244,0.421124828532236,0.421124828532236,0.637542331309134,2248,"tags=22%, list=14%, signal=19%","22339/12142/17130/22762/18591/207728/214384/114715/14465/18552/14180/14734/76854/11421"
"GO:0035456","response to interferon-beta",49,0.328131717800199,1.0298914093747,0.421203438395415,0.421203438395415,0.637542331309134,3522,"tags=41%, list=23%, signal=32%","16365/15951/225594/620913/15953/100040462/381308/22213/240328/432555/319278/26388/22038/226695/64704/55932/66141/100702/216150/21822"
"GO:0032957","inositol trisphosphate metabolic process",15,0.414299825954119,1.03558409049111,0.421221864951768,0.421221864951768,0.637542331309134,2011,"tags=20%, list=13%, signal=17%","19204/18441/76854"
"GO:0034368","protein-lipid complex remodeling",15,0.41460507945476,1.03634710232222,0.421221864951768,0.421221864951768,0.637542331309134,3486,"tags=40%, list=22%, signal=31%","15450/18784/237625/17777/11307/20778"
"GO:0034369","plasma lipoprotein particle remodeling",15,0.41460507945476,1.03634710232222,0.421221864951768,0.421221864951768,0.637542331309134,3486,"tags=40%, list=22%, signal=31%","15450/18784/237625/17777/11307/20778"
"GO:2001212","regulation of vasculogenesis",15,0.414725480788641,1.03664805756775,0.421221864951768,0.421221864951768,0.637542331309134,1734,"tags=20%, list=11%, signal=18%","26365/11535/65255"
"GO:0070507","regulation of microtubule cytoskeleton organization",139,-0.230476798899185,-1.00636256509865,0.421875,0.421875,0.638338384399346,2437,"tags=24%, list=16%, signal=21%","108079/56637/229589/75786/23805/74201/228421/66985/76499/76686/16800/193385/20393/17755/214444/18763/68041/17760/12389/63873/193740/15511/330938/76707/100732/78926/235587/75991/26903/72948/17762/13518/17754/76123"
"GO:0014912","negative regulation of smooth muscle cell migration",26,0.357424732728258,1.01699506828202,0.422125181950509,0.422125181950509,0.638524433723559,3385,"tags=35%, list=22%, signal=27%","18787/214384/20563/16009/19664/16011/106014/11792/13491"
